RECNUMB,SN,SENSE,INITTF,NOMLEX1TF,NOMLEX2TF,NOMLEX3TF,NOMLEX4TF,NOMLEX5TF,VERBLEX1TF,VERBLEX2TF,VERBLEX3TF,VERBLEX4TF,VERBLEX5TF,PARTLEX1TF,PARTLEX2TF,PARTLEX3TF,QUESTLEXTF,QUESTLE2TF,DEICTIC1TF,INTERJ1TF,INTERJ2TF,INTERJ3TF,COMPTF,BLENDTF,DIRTF,BEGINDIRTF,ENDDIRTF,ORIENTTF,BODYLOCTF,AUSLEXTF,REGLEXTF,RESTRICT,GENSIGN,MARGINAL,VARLEXTF,NTHTF,STHTF,NSWTF,VICTF,QLDTF,WATF,SATF,TASTF,CATHSCHTF,STATESCHTF,ANGCONGTF,CATHOLICTF,JWTF,OTHERELTF,PROPNAMETF,BODYACTTF,SENSEACTTF,MINDACTTF,ANIMALTF,LINGACTTF,METALANGTF,FEELINGSTF,JUDGETF,QUALITYTF,QUANTITYTF,PEOPLETF,COLORSTF,SHAPESTF,EDUCATETF,FOODSTF,DRINKSTF,COOKINGTF,GOVTF,HEALTHTF,MONEYTF,ORDERTF,MATHSTF,FURNTF,ROOMSTF,UTENSILSTF,GROOMTF,CLOTHESTF,BODYPARTTF,FAMILYTF,WORKTF,SEXTF,CITYTF,LOCDIRTF,SHOPTF,NATURETF,ARTSTF,SPORTSTF,HOBBIESTF,RELIGIONTF,AUTOSTF,TIMETF,DAYSTF,SEASONSTF,TRAVELTF,ONEHAND,TWOHAND,DOUBLEHND,ALTERNATE,DOMHNDSH,SUBHNDSH,LOCPRIM,LOCSECOND,SYM,PARA,DOMONLY,OPAQUETF,OBSCURETF,TRANSLTF,TRANSPTF,ASLLOANTF,BSLLOANTF,SALUTATION,DEAFNESS,LAW,TELECOMMUN,ENGTF1,ENGTF2,ENGTF3,ENGTF4,ENGTF5,ENGTF6,ENGTF7,ENGTF8,ENGTF9,ENGTF10,ENGTF11,ENGTF12,ANT1TF,ANT2TF,ANT3TF,CF1TF,CF2TF,CF3TF,SYN1TF,SYN2TF,SYN3TF,MATTERTF,DEICTIC1,DEICTIC2,DEICTIC3,DEICTIC4,DEICTIC2TF,DEICTIC3TF,DEICTIC4TF,COMP,BLEND,QUERIES,NOMLEX1,NOMLEX2,NOMLEX3,NOMLEX4,NOMLEX5,GENMEAN,INTERJ1,INTERJ2,INTERJ3,PARTLEX1,PARTLEX2,PARTLEX3,QUESTLEX,QUESTLEX2,ENGLISH1,ENGLISH2,ENGLISH3,ENGLISH4,ENGLISH5,ENGLISH6,ENGLISH7,ENGLISH8,ENGLISH9,ENGLISH10,ENGLISH11,ENGLISH12,VERBLEX1,VERBLEX2,VERBLEX3,VERBLEX4,VERBLEX5,IDGLOSS,ANT1,ANT2,ANT3,CF1,CF2,CF3,SYN1,SYN2,SYN3,OLDENTRY
1.6090000000000000e+03,2.8530000000000000e+03,,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,0,0,0,,,,"1. The act of extracting, pulling or taking out one thing (ticket, ball, stick, etc) from many such things in a container as part of a competition. The thing chosen tells you who has won. English = draw.","2. An organised process in which people vote to choose a person or group of people to hold an official position or to represent them in government. English = election.","3. The actual success and selection of a person in an election. English = election.",,,,,,,,,,,,"draw","election","elect",,,,,,,,,,"1. To extract, pull or take out one thing (ticket, ball, stick, etc) from many such things in a container as part of a competition. The thing chosen tells you who has won. English = draw.","2. To choose a person to hold an official position or to represent you by voting. English = elect.",,,,"elect",,,,"tissue",,,"vote.1a",,,"Popular explanation: selecting out of a container."
1.6100000000000000e+03,2.8550000000000000e+03,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.6000000000000000e+01,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,,,,,0,0,0,,,,"1. Moving images that have been recorded so that they can be shown in a theatre or on television. English = film, films, movie, movies, picture, pictures.","2. A special theatre where films are shown. English = cinema.",,,,,,,,,,,,,"film","movie","picture","cinema","project",,,,,,,,"1. To make a film appear on a screen or wall. English = project, show a film.",,,,,"film.1",,,,"film.5",,,"film.2a","film.3","film.4",
1.6110000000000000e+03,2.8560000000000000e+03,,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.6000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,0,0,0,,"FLOW + barrier",,"1. Too much water or liquid that goes over the side of a barrier or the edge of a container. English = overflow, spillage.","2. A channel that carries away surplus water, as from a dam. English = spillway.","3. Water that flows over the edge of a steep cliff and falls to the ground below. English = waterfall.",,,,,,,,,,,,"overflow","spillage","spillway","waterfall","spill","flow",,,,,,,"1. Of water or liquid, to go over the side of a barrier or the edge of a container. English = overflow, spill over, flow over.",,,,,"overflow",,,,"lava",,,"spill","waterfall",,
1.6120000000000000e+03,2.8570000000000000e+03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,,,,"1. A subject which involves the study of numbers, quantities, or shapes. English = mathematics, maths.",,,,,,,,,,,,,,"mathematics","maths",,,,,,,,,,,,,,,,"maths",,,,,,,"mathematics",,,
1.6130000000000000e+03,2.8580000000000000e+03,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.6000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. A place in the side or bottom of a barrier or the edge of a container where water or liquid comes out, usually because there is a hole or crack there. English = leak.",,,,,"Of a liquid, to flow out from under some barrier, containing wall or surface, or any thing or any action directly or indirectly associated with this, especially a leak.",,,,,,,,,"leak",,,,,,,,,,,,"1. Of water or liquid, to come out of a place in the side or bottom of a barrier or the edge of a container, usually because there is a hole or crack there. English = leak.",,,,,"leak.1a",,,,,,,,,,
1.6140000000000000e+03,2.8600000000000000e+03,,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,0,0,0,,,,"1. Something that is made to look exactly the same as something else. English = copy.","2. The copying of someone else's actions or behaviour. English = mimicry, imitation.","3. The copying of the work of another student in an exam. English = cheating.","4. The action of absorbing something. English = absorption.",,,,,,,,,,,"copy","mimicry","imitation","cheating","absorption","imitate","mimic","cheat","absorb",,,,"1. To make something which looks exactly the same as something else. English = copy.","2. Of a person, group, or society, to behave in the same way as another person, group, or society. English = imitate, mimic.","3. To copy the work of another student in an exam. English = cheat.","4. To soak up or take in a liquid, gas, light, or heat. English = absorb.",,"copy.1a",,,,"photo.1a","photocopy",,"false.2a",,,"Popular explanation: taking from something."
1.6150000000000000e+03,2.8610000000000000e+03,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,,,,"1. Time spent learning about a particular subject usually in a school, university or college. English = study, studies.",,,,,,,,,,,,,,"study","studies","learn",,,,,,,,,,"1. To obtain knowledge about something as a result of reading and or being taught at a school, university or college. English = learn.","2. To spend time learning about a particular subject. English = study.",,,,"study.2",,,,,,,"student.1a",,,
1.6160000000000000e+03,2.8620000000000000e+03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. The legal right of the writer or publisher to be asked for permission and be paid before anyone else can reproduce or perform their work. English = copyright.",,,,,,,,,,,,,,"copyright",,,,,,,,,,,,,,,,,"copyright",,,,,,,,,,
1.6170000000000000e+03,2.8630000000000000e+03,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,"pick up",,,,,,,,,,,,"1. To reach for something small which is lying on the ground or on a low surface and to lift it up with your hand, especially between your thumb and first finger. English = pick up something.",,,,,"pick.up.1a","drop.1a","put.1a","place.1a",,,,,,,
1.6180000000000000e+03,2.8650000000000000e+03,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,"catch","discover","find out","catch out","discovered","caught",,,,,,,"1. To notice someone doing something wrong or doing something secretly. English = catch, discover. Idiomatic English = find out, catch out, spring.","2. Of a person, to be noticed by someone else doing something secretly or wrong. English = (be) discovered, (be) caught. Idiomatic English = (be) found out, (be) caught out, (be) sprung.",,,,"found.out",,,,"grab",,,,,,
1.6190000000000000e+03,2.8660000000000000e+03,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,"thrash","trounce",,,,,,,,,,,"1. To defeat someone absolutely in a game, contest, or fight. English = thrash, trounce.",,,,,"thrash",,,,,,,,,,
1.6200000000000000e+03,2.8690000000000000e+03,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,0,0,0,,,,"1. The situation in which a thing or a person cannot be found and nobody knows where they have gone or where they have been taken to. English = disappearance.",,,,,,,,,,,,,,"disappearance","disappear","missing",,,,,,,,,,"1. Of a thing or person, to be unable to be seen because it (or he or she) has gone away or been taken away unexpectedly or has been lost. English = disappear, (be) missing.",,,,,"disappear.4",,,,,,,"disappear.1a","disappear.2","disappear.3a",
1.6210000000000000e+03,2.8700000000000000e+03,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,"shallow",,,,,,,,,,,,"1. Of water in a sea, lake, river, or pool, to measure only a short distance from the bottom to the top. English = (be) shallow.",,,,,"shallow.2","depth.1a",,,,,,"shallow.1",,,"Popular explanation: a low water-level."
1.6220000000000000e+03,2.8710000000000000e+03,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,,,,,0,0,0,,"ABSORB + BOOK",,"1. A person who is learning about a particular subject, particularly in a school, college or university. English = student.",,,,,,,,,,,,,,"student","learn","study",,,,,,,,,,"1. To obtain knowledge about something as a result of reading and or being taught at a school, university or college. English = learn.","2. To spend time learning about a particular subject. English = study.",,,,"student.1a","teacher",,,,,,"study.1a","study.2","learn.3a",
1.6230000000000000e+03,2.8720000000000000e+03,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,,,,"1. A copy of sounds, speech or pictures which is on a record, tape, video or computer disk and which can be played back and heard or seen again. English = recording.",,,,,,,,,,,,,,"recording","record",,,,,,,,,,,"1. To use a special machine to make a copy of sounds, speech or pictures that can be played back later and heard or seen again. English = record.",,,,,"record.1",,,,,,,"video.1a",,,
1.6240000000000000e+03,2.8730000000000000e+03,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.2999999999999998e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,0,0,0,,,,"1. The money that you are paid for your job, usually each month, especially when you have a professional job and the money paid is considerable. English = salary, (good) salary.",,,,,,,,,,,,,,"salary","earn",,,,,,,,,,,"1. To be paid money for your work, usually each month, especially when you have a professional job and the money paid is considerable. English = receive a salary, earn a good income.","2. To earn lots of money. Idiomatic English = earn money hand over fist.",,,,"salary",,,,,,,"income.1a","profit.1a",,
1.6250000000000000e+03,2.8770000000000000e+03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.5000000000000000e+00,1.5000000000000000e+01,2.6000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. Espresso coffee mixed with hot milk that has been made frothy by passing steam through it. English = cappuccino.",,,,,,,,,,,,,,"cappuccino",,,,,,,,,,,,,,,,,"cappuccino",,,,,,,,,,
1.6260000000000000e+03,2.8790000000000000e+03,"1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.5000000000000000e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,,,,,0,0,0,,,,"1. Death caused by going under water where you cannot breathe. English = drowning.",,,,,,,,,,,,,,"drowning","drown",,,,,,,,,,,"1. To go under water and die because you cannot breathe. English = drown.",,,,,"drown.1","float.1","float.3a",,"gravity","take.in.experience",,"drown.2","drown.3",,
1.6270000000000000e+03,2.8800000000000000e+03,"2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.5000000000000000e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,,,,,0,0,0,,,,"1. The situation where someone or something has gone somewhere you do not know and where you can no longer see them. English = disappearance.",,,,,,,,,,,,,,"disappearance","disappear","vanish",,,,,,,,,,"1. Of a person or thing, to go somewhere you do not know and where you can no longer see them. English = disappear, vanish.",,,,,"disappearance","happen.1a","approach.time.1a",,,,,"disappear.1a","disappear.2",,
1.6280000000000000e+03,2.8810000000000000e+03,"3",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,5.5000000000000000e+00,1.5000000000000000e+01,2.5000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,,,,,0,0,0,,,,"1. Something that makes you unwilling to do something because you are afraid of the consequences or because you have lost your enthusiasm. English = discouragement.",,,,,,,,,,,,,,"discouragement","discouraged","disappointed",,,,,,,,,,"1. To lose your enthusiasm or to become unwilling to do something. English = (be) discouraged.","2. To be sad because something you wanted has not happened or because it is not as good as you hoped it would be. English = (be) disappointed. Idiomatic English = (be) let down.",,,,"discourage","encourage.1",,,"humiliate",,,"disappoint.1a",,,
1.6290000000000000e+03,2.8860000000000000e+03,,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,1.0100000000000000e+01,1.5000000000000000e+01,2.6000000000000000e+01,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,0,0,,,,"1. A musical instrument with six strings. You play it by plucking or strumming the strings. English = guitar.","2. A group of musicians who play jazz, rock, or pop music.  English = band.",,,,,,,,,,,,,"guitar","band","strum",,,,,,,,,,"1. To play a stringed instrument, especially a guitar. English = strum.","2. To play in a band; to be a member of a band.",,,,"guitar",,,,"conductor",,,,,,"Popular explanation: playing a guitar."
1.6300000000000000e+03,2.8890000000000000e+03,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,1.0100000000000000e+01,1.5000000000000000e+01,2.6000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,0,0,0,,,,"1. The group of people who are responsible for governing a country or a state. English = government.",,,,,,,,,,,,,,"government","govern",,,,,,,,,,,"1. To rule a country, for example by making and revising the laws, managing the economy, and controlling public services. English = govern.",,,,,"government.2a",,,,,,,"government.2a","government.3a","government.1",
1.6310000000000000e+03,2.8900000000000000e+03,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,1.0100000000000000e+01,1.5000000000000000e+01,2.4000000000000000e+01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,0,0,0,,"GRAB + PRISON",,"1. The chasing and catching of someone who is then put somewhere where they cannot get out until it is decided what to do with them. Used especially for the activities of the police or soldiers in war. English = arrest, capture, apprehension.",,,,,,,,,,,,,,"arrest","capture","apprehension","apprehend",,,,,,,,,"1. To chase and catch someone and then put them somewhere where they cannot get out. Used especially for the activities of the police or soldiers in war. English = arrest, capture. Formal English = apprehend.",,,,,"capture.1",,,,,,,"capture.2","grab",,
1.6320000000000000e+03,2.8920000000000000e+03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0999999999999996e+00,1.0100000000000000e+01,1.5000000000000000e+01,2.6000000000000000e+01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,"SPIRIT + container",,"1. A magical being, in stories from Arabia and Persia, that obeys the orders of the person who controls it. It is often portrayed as hiding in a magic lantern that must be rubbed for it to come out. English = genie.",,,,,,,,,,,,,,"genie",,,,,,,,,,,,,,,,,"genie",,,,,,,,,,
